Fuel_Type,Kilometers_Driven,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,price,Registration_Year,Transmission_Type,Mileage(kmpl),Engine_CC,No_of_Seats,city,Car_Age
Petrol,120000,1,Skoda,Skoda Fabia,2011,200000,2011,Manual,16.25,1198,5,kolkata,13
Petrol,11768,1,Maruti,Maruti S-Presso,2020,411000,2020,Manual,21.7,998,5,kolkata,4
Petrol,19715,2,Renault,Renault KWID,2020,384000,2020,Manual,22.3,799,5,kolkata,4
Petrol,54581,1,Honda,Honda WR-V,2018,500000,2018,Manual,17.5,1199,5,kolkata,6
Diesel,34000,1,Audi,Audi A6,2014,1475000,2014,Automatic,17.68,1968,5,kolkata,10
Petrol,50000,2,Hyundai,Hyundai i20,2016,500000,2016,Manual,18.6,1197,5,kolkata,8
Petrol,40000,2,Volkswagen,Volkswagen Polo,2014,360000,2014,Manual,16.47,1198,5,kolkata,10
Diesel,70000,4,Toyota,Toyota Fortuner,2015,1450000,2015,Automatic,12.55,2982,7,kolkata,9
Petrol,19600,3,Porsche,Porsche Macan,2016,4200000,2016,Automatic,13.6,1984,5,kolkata,8
Diesel,120000,1,Chevrolet,Chevrolet Tavera,2011,350000,2011,Manual,14.8,2499,7,kolkata,13
Diesel,68000,1,BMW,BMW X3,2012,1199000,2012,Automatic,16.09,1995,5,kolkata,12
Diesel,70000,2,Tata,Tata Manza,2014,220000,2014,Manual,21.02,1248,5,kolkata,10
Diesel,50000,4,Hyundai,Hyundai Grand i10,2016,330000,2016,Manual,24.0,1120,5,kolkata,8
Petrol,70179,1,Tata,Tata Tigor,2021,518000,2021,Manual,19.28,1199,5,kolkata,3
Petrol,54501,1,Maruti,Maruti A-Star,2010,141000,2010,Manual,19.0,998,5,kolkata,14
Diesel,20000,1,Renault,Renault Captur,2018,800000,2018,Manual,20.37,1461,5,kolkata,6
Petrol,28651,1,Maruti,Maruti Alto 800,2016,227000,2016,Manual,22.05,796,5,kolkata,8
Petrol,64787,2,Honda,Honda City,2014,372000,2014,Manual,17.4,1497,5,kolkata,10
Diesel,138726,1,Toyota,Toyota Fortuner,2014,1300000,2014,Manual,13.0,2982,7,kolkata,10
Petrol,24147,1,Maruti,Maruti Wagon R,2019,437000,2020,Manual,21.79,998,5,kolkata,5
Petrol,65000,1,Toyota,Toyota Corolla Altis,2017,950000,2017,Automatic,14.28,1798,5,kolkata,7
Petrol,79513,1,Honda,Honda City,2015,421000,2015,Manual,17.4,1497,5,kolkata,9
Petrol,87845,1,Hyundai,Hyundai i20,2010,193000,2010,Manual,18.5,1197,5,kolkata,14
Petrol,20000,1,Maruti,Maruti Ertiga,2015,750000,2015,Manual,16.02,1373,7,kolkata,9
Petrol,55000,1,Volkswagen,Volkswagen Jetta,2015,599000,2015,Manual,14.69,1390,5,kolkata,9
Petrol,60000,2,Mahindra,Mahindra KUV 100 NXT,2020,470000,2020,Manual,18.15,1198,6,kolkata,4
Petrol,47183,1,Honda,Honda Brio,2014,335000,2014,Manual,19.4,1198,5,kolkata,10
Diesel,150000,1,Toyota,Toyota Innova,2015,1050000,2015,Manual,12.99,2494,7,kolkata,9
Diesel,41510,2,Mercedes-Benz,Mercedes-Benz E-Class,2015,2199000,2015,Automatic,14.21,2143,5,kolkata,9
Diesel,54600,1,Hyundai,Hyundai Elantra,2017,843000,2017,Manual,22.54,1582,5,kolkata,7
Petrol,20000,1,Hyundai,Hyundai Santro Xing,2007,50000,2007,Manual,19.31,1086,5,kolkata,17
Petrol,4000,1,Renault,Renault Triber,2022,650000,2022,Manual,20.0,999,7,kolkata,2
Petrol,70000,1,Chevrolet,Chevrolet Sail,2015,180000,2015,Manual,18.2,1199,5,kolkata,9
Petrol,29882,1,Maruti,Maruti Vitara Brezza,2021,673000,2021,Manual,17.03,1462,5,kolkata,3
Petrol,55314,1,Toyota,Toyota Etios Liva,2011,198000,2011,Manual,18.3,1197,5,kolkata,13
Diesel,69000,1,Hyundai,Hyundai Verna,2013,250000,2013,Manual,22.32,1582,5,kolkata,11
Petrol,41565,2,Maruti,Maruti Swift Dzire,2015,338000,2016,Manual,22.41,1197,5,kolkata,9
Petrol,46624,2,Hyundai,Hyundai i20,2011,198000,2011,Manual,18.5,1197,5,kolkata,13
Diesel,56312,1,Kia,Kia Seltos,2021,1400000,2021,Automatic,18.0,1493,5,kolkata,3
Petrol,22950,1,Maruti,Maruti Alto 800,2019,283000,2019,Manual,22.05,796,5,kolkata,5
Petrol,42000,2,Hyundai,Hyundai i10,2014,214000,2014,Manual,19.81,1086,5,kolkata,10
Petrol,26135,1,Hyundai,Hyundai EON,2014,215000,2014,Manual,21.1,814,5,kolkata,10
Petrol,20913,1,Volkswagen,Volkswagen Polo,2020,749000,2020,Manual,18.78,999,5,kolkata,4
Petrol,14000,2,Hyundai,Hyundai EON,2013,185000,2013,Manual,21.1,814,5,kolkata,11
Petrol,3000,1,Maruti,Maruti S-Presso,2020,421000,2020,Manual,24.76,998,5,kolkata,4
Diesel,52002,1,Maruti,Maruti Baleno,2018,465000,2018,Manual,27.39,1248,5,kolkata,6
Petrol,60000,2,Hyundai,Hyundai i20,2010,200000,2010,Manual,18.5,1197,5,kolkata,14
Diesel,50000,1,Kia,Kia Seltos,2021,1321000,2021,Manual,20.8,1493,5,kolkata,3
Petrol,59000,1,Toyota,Toyota Corolla Altis,2014,450000,2014,Manual,14.28,1798,5,kolkata,10
Diesel,15000,1,Kia,Kia Sonet,2022,1199000,2022,Manual,19.31,1493,5,kolkata,2
Petrol,22393,2,Hyundai,Hyundai EON,2014,210000,2014,Manual,21.1,814,5,kolkata,10
Diesel,53483,1,Honda,Honda Amaze,2016,345000,2016,Manual,25.8,1498,5,kolkata,8
Petrol,49000,1,Honda,Honda New Accord,2011,421000,2011,Automatic,11.7,2354,5,kolkata,13
Petrol,38420,1,Maruti,Maruti Alto K10,2011,171000,2011,Manual,24.39,998,5,kolkata,13
Petrol,60585,1,Hyundai,Hyundai i10,2010,172000,2010,Manual,20.36,1197,5,kolkata,14
Petrol,12809,1,Mercedes-Benz,Mercedes-Benz E-Class,2021,6600000,2021,Automatic,15.0,1991,5,kolkata,3
Diesel,37243,1,Skoda,Skoda Rapid,2019,794000,2019,Automatic,21.72,1498,5,kolkata,5
Petrol,25796,1,Toyota,Toyota Urban cruiser,2022,881000,2022,Manual,17.03,1462,5,kolkata,2
Diesel,34000,1,Toyota,Toyota Innova Crysta,2018,1735000,2018,Manual,13.68,2393,8,kolkata,6
Petrol,29717,1,Hyundai,Hyundai Venue,2019,852999,2019,Automatic,18.15,998,5,kolkata,5
Petrol,42000,1,Nissan,Nissan Micra Active,2018,325000,2018,Manual,19.49,1198,5,kolkata,6
Petrol,24425,1,Maruti,Maruti Wagon R Stingray,2014,284000,2014,Manual,20.51,998,5,kolkata,10
Petrol,14323,1,Skoda,Skoda Rapid,2020,936000,2021,Automatic,16.24,999,5,kolkata,4
Diesel,9700,1,Mahindra,Mahindra TUV 300,2019,800000,2019,Manual,18.49,1493,7,kolkata,5
Petrol,50000,2,Hyundai,Hyundai Verna,2011,250000,2011,Manual,17.01,1591,5,kolkata,13
Petrol,51097,1,Honda,Honda City,2017,650000,2017,Automatic,18.0,1497,5,kolkata,7
Petrol,60000,2,Hyundai,Hyundai i10,2010,165000,2010,Manual,19.81,1086,5,kolkata,14
Petrol,23684,1,Maruti,Maruti Swift Dzire,2022,850000,2022,Manual,22.41,1197,5,kolkata,2
Petrol,40000,1,Hyundai,Hyundai i10,2009,161000,2009,Manual,19.81,1086,5,kolkata,15
Diesel,60002,1,Mercedes-Benz,Mercedes-Benz GLC,2017,2750000,2017,Automatic,17.9,2143,5,kolkata,7
Petrol,39000,1,Honda,Honda BR-V,2018,795000,2018,Manual,15.4,1497,7,kolkata,6
Petrol,40000,1,Maruti,Maruti Ertiga,2020,900000,2020,Manual,19.01,1462,7,kolkata,4
Diesel,16001,1,Volvo,Volvo V40,2017,1800000,2017,Automatic,16.8,1969,5,kolkata,7
Petrol,51000,2,Hyundai,Hyundai Verna,2014,361000,2014,Manual,17.01,1591,5,kolkata,10
Petrol,10143,1,Maruti,Maruti Wagon R,2021,509999,2021,Manual,21.79,998,5,kolkata,3
Petrol,53657,2,Maruti,Maruti S-Presso,2019,415000,2020,Manual,21.7,998,5,kolkata,5
Petrol,88532,1,Maruti,Maruti Celerio,2014,266000,2014,Manual,25.24,998,5,kolkata,10
Petrol,60000,1,Maruti,Maruti Wagon R,2013,150000,2013,Manual,20.51,998,5,kolkata,11
Petrol,12059,1,Skoda,Skoda Kushaq,2021,1375000,2021,Manual,19.2,999,5,kolkata,3
Petrol,10000,1,Tata,Tata Tiago,2021,520000,2021,Manual,19.01,1199,5,kolkata,3
Diesel,47000,1,Mahindra,Mahindra Scorpio,2018,925000,2018,Manual,15.4,2523,9,kolkata,6
Diesel,20000,1,Renault,Renault Duster,2018,650000,2018,Manual,19.6,1461,5,kolkata,6
Petrol,37000,1,Maruti,Maruti Swift Dzire,2013,285000,2013,Manual,19.1,1197,5,kolkata,11
Petrol,9520,1,Hyundai,Hyundai Grand i10 Nios,2022,728000,2022,Manual,20.7,1197,5,kolkata,2
Petrol,100000,1,Chevrolet,Chevrolet Sail,2016,210000,2016,Manual,18.2,1199,5,kolkata,8
Cng,22577,1,Hyundai,Hyundai Santro,2022,535000,2022,Manual,42.37,1086,5,kolkata,2
Petrol,9902,1,Hyundai,Hyundai i20,2021,824000,2021,Manual,20.0,998,5,kolkata,3
Petrol,70000,1,Ford,Ford Ecosport,2016,500000,2016,Manual,17.0,1497,5,kolkata,8
Petrol,20101,1,Hyundai,Hyundai Grand i10,2020,526000,2020,Manual,18.9,1197,5,kolkata,4
Petrol,120000,1,Skoda,Skoda Fabia,2011,180000,2011,Manual,16.25,1198,5,kolkata,13
Petrol,15258,1,Tata,Tata Nexon,2021,969999,2021,Manual,17.33,1199,5,kolkata,3
Petrol,36397,1,Hyundai,Hyundai Venue,2020,951000,2020,Automatic,18.15,998,5,kolkata,4
Diesel,52000,1,BMW,BMW 3 Series,2012,975000,2012,Automatic,16.07,1995,5,kolkata,12
Diesel,51900,1,Mercedes-Benz,Mercedes-Benz GLA Class,2019,2250000,2019,Automatic,17.9,2143,5,kolkata,5
Petrol,70000,1,Honda,Honda City,2017,750000,2017,Automatic,18.0,1497,5,kolkata,7
Petrol,10000,1,Jeep,Jeep Compass,2022,2650000,2022,Automatic,14.1,1368,5,kolkata,2
Diesel,30000,1,BMW,BMW X1,2016,1950000,2016,Automatic,17.05,1995,5,kolkata,8
Petrol,23303,2,Hyundai,Hyundai Creta,2019,930000,2019,Manual,13.0,1591,5,kolkata,5
Petrol,30000,2,MG,MG Hector,2020,1499000,2020,Automatic,13.96,1451,5,kolkata,4
Diesel,70000,2,Mahindra,Mahindra XUV500,2017,850000,2017,Manual,16.0,2179,7,kolkata,7
Petrol,50000,2,Hyundai,Hyundai Creta,2019,1019999,2019,Manual,13.0,1591,5,kolkata,5
Petrol,11326,1,Maruti,Maruti Swift,2019,614000,2019,Manual,21.21,1197,5,kolkata,5
Petrol,23609,1,Maruti,Maruti Swift,2020,630000,2020,Manual,21.21,1197,5,kolkata,4
Petrol,30000,2,Maruti,Maruti Celerio,2016,320000,2016,Manual,23.1,998,5,kolkata,8
Petrol,60533,1,Hyundai,Hyundai Santro Xing,2014,241000,2014,Manual,17.92,1086,5,kolkata,10
Petrol,46328,1,Maruti,Maruti Ciaz,2016,513000,2016,Manual,20.73,1373,5,kolkata,8
Petrol,60000,1,MG,MG Hector Plus,2020,1550000,2020,Automatic,11.67,1451,6,kolkata,4
Petrol,31745,1,Hyundai,Hyundai Venue,2019,1006000,2019,Automatic,18.15,998,5,kolkata,5
Diesel,78668,3,Toyota,Toyota Fortuner,2012,1075000,2012,Automatic,12.55,2982,7,kolkata,12
Petrol,3115,1,Renault,Renault Kiger,2021,718000,2021,Manual,19.17,999,5,kolkata,3
Petrol,8940,1,Maruti,Maruti Celerio,2022,635000,2022,Automatic,26.0,998,5,kolkata,2
Petrol,10000,1,Hyundai,Hyundai Grand i10,2015,475000,2015,Manual,18.9,1197,5,kolkata,9
Petrol,40000,3,Hyundai,Hyundai Xcent,2014,305000,2014,Manual,19.1,1197,5,kolkata,10
Petrol,45652,1,Honda,Honda City,2018,755000,2020,Manual,17.8,1497,5,kolkata,6
Petrol,30000,1,Maruti,Maruti Ciaz,2019,800000,2019,Manual,21.56,1462,5,kolkata,5
Petrol,85033,4,Jaguar,Jaguar XJ,2015,1800000,2015,Automatic,9.4,1999,5,kolkata,9
Petrol,30000,1,Hyundai,Hyundai Grand i10,2017,450000,2017,Manual,18.9,1197,5,kolkata,7
Petrol,70000,1,Hyundai,Hyundai i20,2011,290000,2011,Manual,18.5,1197,5,kolkata,13
Petrol,17200,1,Maruti,Maruti Swift,2019,580000,2019,Manual,22.0,1197,5,kolkata,5
Petrol,18255,1,Honda,Honda City,2015,600000,2015,Manual,17.4,1497,5,kolkata,9
Petrol,80000,2,Toyota,Toyota Corolla Altis,2015,595000,2015,Manual,14.28,1798,5,kolkata,9
Petrol,6398,1,Maruti,Maruti Celerio,2022,546000,2022,Manual,25.24,998,5,kolkata,2
Petrol,45739,1,Hyundai,Hyundai Grand i10 Nios,2020,588000,2020,Automatic,20.7,1197,5,kolkata,4
Diesel,46000,1,Toyota,Toyota Fortuner,2016,2300000,2016,Manual,12.55,2982,7,kolkata,8
Petrol,35254,1,Honda,Honda BR-V,2016,499000,2016,Manual,15.4,1497,7,kolkata,8
Petrol,41334,1,Toyota,Toyota Yaris,2018,623000,2018,Manual,17.1,1496,5,kolkata,6
Petrol,51463,1,Honda,Honda Brio,2014,300000,2014,Manual,19.4,1198,5,kolkata,10
Petrol,29478,1,Maruti,Maruti Alto 800,2019,338000,2019,Manual,24.7,796,5,kolkata,5
Diesel,85101,1,Toyota,Toyota Innova Crysta,2019,1750000,2019,Manual,13.68,2393,7,kolkata,5
Petrol,6903,1,Maruti,Maruti S-Presso,2022,443000,2022,Manual,21.7,998,5,kolkata,2
Petrol,57602,2,Hyundai,Hyundai i10,2013,213000,2013,Manual,20.36,1197,5,kolkata,11
Diesel,52047,2,Porsche,Porsche Panamera,2013,3150000,2013,Automatic,7.5,4806,4,kolkata,11
Diesel,71742,1,Mercedes-Benz,Mercedes-Benz GLE,2017,3700000,2017,Automatic,17.9,2143,5,kolkata,7
Petrol,413,1,Volvo,Volvo XC40,2023,4450000,2023,Automatic,12.18,1969,5,kolkata,1
Petrol,10000,1,Maruti,Maruti Alto 800,2015,234000,2015,Manual,22.74,796,5,kolkata,9
Petrol,50000,1,Hyundai,Hyundai i10,2009,140000,2009,Manual,19.81,1086,5,kolkata,15
Petrol,18000,1,Maruti,Maruti Baleno,2018,534000,2018,Automatic,21.4,1197,5,kolkata,6
Petrol,32000,1,Maruti,Maruti Wagon R,2018,380000,2018,Automatic,20.51,998,5,kolkata,6
Diesel,42000,1,Ford,Ford Ecosport,2018,565000,2018,Manual,23.0,1498,5,kolkata,6
Petrol,45000,1,Honda,Honda City,2014,381000,2014,Manual,17.4,1497,5,kolkata,10
Petrol,29000,1,Honda,Honda City,2018,749000,2018,Automatic,18.4,1498,5,kolkata,6
Petrol,19675,2,Maruti,Maruti Ertiga,2012,426000,2012,Manual,20.51,1462,7,kolkata,12
Petrol,20378,1,Hyundai,Hyundai i20,2021,877000,2021,Automatic,20.28,998,5,kolkata,3
Petrol,10000,1,Skoda,Skoda Kushaq,2022,1400000,2022,Automatic,17.2,999,5,kolkata,2
Petrol,33683,1,Hyundai,Hyundai i10,2015,335000,2016,Manual,19.81,1086,5,kolkata,9
Petrol,18518,1,Maruti,Maruti S-Presso,2021,413999,2021,Manual,21.7,998,5,kolkata,3
Petrol,36000,1,Maruti,Maruti Wagon R,2016,321000,2016,Manual,18.9,998,5,kolkata,8
Petrol,30791,2,Maruti,Maruti Alto K10,2019,323000,2019,Manual,23.95,998,5,kolkata,5
Petrol,18000,1,Maruti,Maruti Ertiga,2021,925000,2021,Manual,19.01,1462,7,kolkata,3
Petrol,14447,1,Maruti,Maruti Alto 800,2020,345000,2020,Manual,22.05,796,5,kolkata,4
Petrol,19991,2,Hyundai,Hyundai Grand i10,2019,454000,2019,Manual,18.9,1197,5,kolkata,5
Petrol,24000,1,Hyundai,Hyundai EON,2016,259000,2016,Manual,21.1,814,5,kolkata,8
Diesel,41000,1,Mahindra,Mahindra Bolero,2019,675000,2019,Manual,15.96,2523,7,kolkata,5
Diesel,45000,1,Audi,Audi Q3,2015,1095000,2016,Manual,17.32,1968,5,kolkata,9
Petrol,10177,1,Hyundai,Hyundai Alcazar,2021,1875000,2021,Automatic,14.2,1999,7,kolkata,3
Petrol,35444,1,Hyundai,Hyundai Grand i10,2013,325000,2013,Manual,18.9,1197,5,kolkata,11
Petrol,35000,1,Hyundai,Hyundai Grand i10,2017,415000,2017,Manual,18.9,1197,5,kolkata,7
Diesel,40000,1,Toyota,Toyota Innova Crysta,2019,1695000,2019,Manual,13.68,2393,7,kolkata,5
Diesel,49040,1,Hyundai,Hyundai Grand i10,2016,365000,2016,Manual,24.0,1120,5,kolkata,8
Petrol,40000,2,Maruti,Maruti Alto,2007,98000,2007,Manual,19.7,796,5,kolkata,17
Petrol,49546,1,Maruti,Maruti Alto K10,2019,333000,2019,Manual,23.95,998,5,kolkata,5
Petrol,38698,1,Maruti,Maruti Swift Dzire,2014,405999,2015,Manual,22.41,1197,5,kolkata,10
Petrol,32814,1,Honda,Honda City,2018,675000,2019,Manual,17.4,1497,5,kolkata,6
Petrol,14642,1,Hyundai,Hyundai Xcent,2015,329000,2015,Manual,19.1,1197,5,kolkata,9
Petrol,33429,1,Maruti,Maruti Alto 800,2017,279000,2017,Manual,24.7,796,5,kolkata,7
Petrol,36448,2,Hyundai,Hyundai Sonata,2012,299000,2012,Manual,13.44,2359,5,kolkata,12
Petrol,30739,1,Hyundai,Hyundai Grand i10 Nios,2022,622000,2022,Manual,20.7,1197,5,kolkata,2
Petrol,21300,1,Hyundai,Hyundai i20,2021,798000,2021,Manual,21.0,1197,5,kolkata,3
Petrol,13463,1,Hyundai,Hyundai Grand i10 Nios,2020,618000,2020,Manual,20.7,1197,5,kolkata,4
Petrol,15477,1,Maruti,Maruti S-Presso,2019,430999,2019,Automatic,21.7,998,5,kolkata,5
Petrol,33000,1,Maruti,Maruti Wagon R,2018,415000,2018,Automatic,20.51,998,5,kolkata,6
Petrol,50000,2,Hyundai,Hyundai i10,2010,180000,2010,Manual,20.36,1197,5,kolkata,14
Petrol,15766,1,Audi,Audi Q2,2021,3700000,2021,Automatic,19.31,1984,5,kolkata,3
Diesel,28895,1,Hyundai,Hyundai Alcazar,2021,1675000,2021,Automatic,18.1,1493,6,kolkata,3
Petrol,10000,1,Maruti,Maruti Baleno,2019,620000,2019,Manual,21.4,1197,5,kolkata,5
Diesel,50000,1,Volkswagen,Volkswagen Vento,2015,380000,2015,Manual,20.34,1498,5,kolkata,9
Diesel,70000,2,Mahindra,Mahindra XUV500,2016,840000,2016,Automatic,16.0,1997,7,kolkata,8
Diesel,24600,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,3500000,2020,Automatic,12.6,1950,5,kolkata,4
Diesel,10711,1,Mahindra,Mahindra Thar,2023,1550000,2023,Manual,15.2,2184,4,kolkata,1
Petrol,90000,1,Maruti,Maruti Ertiga,2018,600000,2018,Manual,17.5,1373,7,kolkata,6
Petrol,19712,1,Hyundai,Hyundai Venue,2020,868000,2020,Manual,18.27,998,5,kolkata,4
Petrol,31772,1,Honda,Honda City,2019,917000,2019,Automatic,18.0,1497,5,kolkata,5
Diesel,150000,1,Hindustan Motors,Ambassador,2013,100000,2013,Manual,12.8,1995,5,kolkata,11
Petrol,31055,1,Hyundai,Hyundai Verna,2019,867000,2019,Manual,17.0,1591,5,kolkata,5
Petrol,25695,1,Renault,Renault Duster,2021,827000,2021,Manual,16.42,1498,5,kolkata,3
Petrol,20000,1,Maruti,Maruti S-Presso,2021,420000,2021,Manual,21.7,998,5,kolkata,3
Diesel,24181,1,Mahindra,Mahindra XUV300,2019,942000,2019,Manual,20.0,1497,5,kolkata,5
Diesel,70000,1,Kia,Kia Seltos,2020,1300000,2020,Automatic,18.0,1493,5,kolkata,4
Petrol,42970,1,Renault,Renault Duster,2020,803999,2020,Manual,16.42,1498,5,kolkata,4
Petrol,12541,2,Maruti,Maruti Alto,2012,179000,2012,Manual,19.7,796,5,kolkata,12
Petrol,10000,1,Hyundai,Hyundai i20,2019,550000,2019,Manual,18.6,1197,5,kolkata,5
Petrol,10000,2,Hyundai,Hyundai Grand i10 Nios,2021,650000,2021,Manual,20.7,1197,5,kolkata,3
Petrol,49817,1,Honda,Honda City,2015,449000,2015,Manual,16.8,1497,5,kolkata,9
Petrol,30000,2,Renault,Renault KWID,2016,250000,2016,Manual,23.01,999,5,kolkata,8
Petrol,10000,2,Tata,Tata Nexon,2022,821000,2022,Manual,17.33,1199,5,kolkata,2
Diesel,20000,1,Hyundai,Hyundai Grand i10,2013,300000,2013,Manual,24.0,1120,5,kolkata,11
Diesel,80000,2,Mahindra,Mahindra XUV500,2015,700000,2015,Manual,16.0,1997,7,kolkata,9
Diesel,70000,2,Hyundai,Hyundai Xcent,2014,280000,2014,Manual,24.4,1120,5,kolkata,10
Petrol,6347,1,Maruti,Maruti Swift,2020,663000,2021,Manual,21.21,1197,5,kolkata,4
Petrol,19437,2,Maruti,Maruti Ignis,2019,559000,2019,Automatic,20.89,1197,5,kolkata,5
Diesel,61262,1,Maruti,Maruti Swift,2019,500000,2019,Manual,28.4,1248,5,kolkata,5
Petrol,6059,1,Tata,Tata Nexon,2021,934000,2021,Manual,17.33,1199,5,kolkata,3
Diesel,9134,1,Tata,Tata Altroz,2022,914000,2022,Manual,23.64,1497,5,kolkata,2
Petrol,23092,1,Maruti,Maruti Baleno,2022,840000,2022,Manual,21.4,1197,5,kolkata,2
Diesel,33937,1,Tata,Tata Altroz,2020,684000,2020,Manual,23.64,1497,5,kolkata,4
Petrol,20000,1,Maruti,Maruti Ciaz,2015,524000,2015,Manual,20.73,1373,5,kolkata,9
Petrol,49134,1,Toyota,Toyota Etios Liva,2017,442000,2017,Manual,17.71,1197,5,kolkata,7
Petrol,71900,2,Maruti,Maruti Ritz,2010,192000,2010,Manual,21.1,1197,5,kolkata,14
Petrol,20000,1,Maruti,Maruti Wagon R,2020,580000,2020,Manual,21.79,998,5,kolkata,4
Diesel,20000,1,BMW,BMW 5 Series,2019,3800000,2019,Automatic,18.12,1995,5,kolkata,5
Petrol,10000,1,Honda,Honda Amaze,2021,828999,2021,Automatic,18.3,1199,5,kolkata,3
Diesel,22336,1,Ford,Ford Endeavour,2017,2649000,2017,Automatic,10.91,3198,7,kolkata,7
Diesel,30000,1,BMW,BMW X1,2016,1950000,2016,Automatic,20.68,1995,5,kolkata,8
Petrol,10000,2,Hyundai,Hyundai i20,2019,600000,2019,Manual,18.6,1197,5,kolkata,5
Petrol,48384,1,Honda,Honda City,2019,775000,2019,Manual,17.4,1497,5,kolkata,5
Petrol,32000,1,MG,MG Hector,2019,1365000,2019,Automatic,13.96,1451,5,kolkata,5
Petrol,20000,1,Skoda,Skoda Rapid,2020,850000,2020,Manual,14.3,1598,5,kolkata,4
Petrol,56023,1,Toyota,Toyota Etios,2015,434999,2015,Manual,16.78,1496,5,kolkata,9
Diesel,60840,2,Hyundai,Hyundai Elantra,2019,956000,2019,Manual,22.54,1582,5,kolkata,5
Petrol,18984,1,Nissan,Nissan Micra,2017,430999,2017,Automatic,19.34,1198,5,kolkata,7
Petrol,50000,1,Maruti,Maruti Ertiga,2014,575000,2014,Manual,16.02,1373,7,kolkata,10
Diesel,115173,1,Tata,Tata Zest,2017,432000,2017,Manual,22.95,1248,5,kolkata,7
Petrol,26251,1,Maruti,Maruti Alto K10,2014,254999,2014,Manual,20.92,998,5,kolkata,10
Diesel,35700,2,Mercedes-Benz,Mercedes-Benz GLA Class,2015,1675000,2015,Automatic,17.9,2143,5,kolkata,9
Petrol,6230,2,Maruti,Maruti S-Presso,2021,479000,2021,Automatic,21.7,998,5,kolkata,3
Petrol,30000,1,Tata,Tata Nexon,2020,763000,2020,Manual,17.33,1199,5,kolkata,4
Petrol,25228,1,Honda,Honda Amaze,2022,846000,2022,Automatic,18.3,1199,5,kolkata,2
Petrol,46717,1,Hyundai,Hyundai Creta,2019,999000,2019,Manual,15.8,1591,5,kolkata,5
Petrol,20000,1,Hyundai,Hyundai i10,2013,280000,2013,Manual,20.36,1197,5,kolkata,11
Petrol,120000,1,Maruti,Maruti Ertiga,2018,775000,2018,Automatic,18.69,1462,7,kolkata,6
Diesel,65000,1,Skoda,Skoda Rapid,2014,350000,2014,Manual,20.5,1598,5,kolkata,10
Petrol,91000,1,Honda,Honda Amaze,2018,445000,2018,Manual,19.5,1199,5,kolkata,6
Petrol,45000,1,Hyundai,Hyundai i20 Active,2017,500000,2017,Manual,17.19,1197,5,kolkata,7
Petrol,30000,1,Mercedes-Benz,Mercedes-Benz AMG GT,2016,21000000,2016,Automatic,12.65,3982,2,kolkata,8
Petrol,30000,1,Maruti,Maruti Ciaz,2019,825000,2019,Manual,21.56,1462,5,kolkata,5
Petrol,60000,1,Maruti,Maruti Baleno,2017,509999,2017,Manual,21.4,1197,5,kolkata,7
Petrol,56000,1,Toyota,Toyota Etios,2014,325000,2014,Manual,16.78,1496,5,kolkata,10
Petrol,54419,1,Hyundai,Hyundai Verna,2016,500000,2016,Manual,17.01,1591,5,kolkata,8
Petrol,22746,1,Renault,Renault Triber,2020,640000,2020,Automatic,18.2,999,7,kolkata,4
Petrol,5385,1,Maruti,Maruti Alto 800,2020,334000,2020,Manual,22.05,796,5,kolkata,4
Diesel,40375,1,Audi,Audi A6,2014,1250000,2014,Automatic,17.68,1968,5,kolkata,10
Petrol,10837,1,Hyundai,Hyundai i20,2020,774000,2021,Automatic,20.28,998,5,kolkata,4
Petrol,4521,1,Maruti,Maruti Alto 800,2020,326000,2020,Manual,22.05,796,5,kolkata,4
Diesel,25990,2,BMW,BMW 3 Series,2019,2400000,2019,Automatic,22.69,1995,5,kolkata,5
Petrol,6805,1,Maruti,Maruti Swift Dzire,2021,634000,2021,Manual,22.41,1197,5,kolkata,3
Diesel,47000,1,Mercedes-Benz,Mercedes-Benz C-Class,2011,825000,2011,Automatic,14.94,2143,5,kolkata,13
Petrol,23733,1,Maruti,Maruti S-Presso,2021,458000,2021,Automatic,21.7,998,5,kolkata,3
Petrol,9473,1,Maruti,Maruti S-Presso,2021,413999,2021,Manual,21.7,998,5,kolkata,3
Diesel,150000,1,Renault,Renault Duster,2013,310000,2013,Manual,19.01,1461,5,kolkata,11
Petrol,70000,2,Hyundai,Hyundai Xcent,2015,450000,2015,Automatic,16.9,1197,5,kolkata,9
Diesel,38200,2,Volvo,Volvo XC60,2019,4495000,2021,Automatic,11.2,1969,5,kolkata,5
Diesel,76187,1,Mahindra,Mahindra Alturas G4,2020,2025000,2020,Automatic,12.05,2157,7,kolkata,4
Diesel,40000,1,BMW,BMW X3,2016,2460000,2016,Automatic,16.55,2993,5,kolkata,8
Petrol,89398,3,Honda,Honda New Accord,2008,500000,2008,Automatic,11.7,2354,5,kolkata,16
Petrol,50000,1,Hyundai,Hyundai Verna,2018,900000,2018,Manual,17.0,1591,5,kolkata,6
Petrol,70000,3,Toyota,Toyota Camry,2014,1200000,2014,Automatic,19.16,2494,5,kolkata,10
Diesel,37000,1,Mahindra,Mahindra TUV 300,2017,400000,2017,Manual,18.49,1493,7,kolkata,7
Petrol,42000,2,Ford,Ford Figo,2011,149000,2011,Manual,15.6,1196,5,kolkata,13
